,index,BasePay,OvertimePay,OtherPay,TotalPay
2195,110656,130961.02,97098.33,16370.28,244429.63
2196,110657,177771.13,32700.02,22798.0,233269.15
2197,110660,129303.37,98978.3,16162.91,244444.58
2198,110663,148236.16,71926.64,19536.21,239699.01
2199,110667,179908.6,29716.88,21821.96,231447.44
2200,110668,130229.86,101935.57,11184.47,243349.9
2201,110672,149048.09,65823.94,23810.78,238682.81
2202,110673,129001.34,96467.04,16559.7,242028.08
2203,110674,116584.02,115346.62,18834.23,250764.87
2204,110677,148121.1,39081.92,46409.52,233612.54
2205,110679,149531.77,60677.74,24983.41,235192.92
2206,110680,179464.2,28015.89,24197.33,231677.42
2207,110684,130229.92,93245.52,16565.02,240040.46
2208,110687,150942.42,45019.3,34574.03,230535.75
2209,110689,146812.7,69636.3,18351.59,234800.59
2210,110690,112703.73,58772.65,63092.03,234568.41
2211,110695,130229.91,89873.52,16299.42,236402.85
2212,110698,149323.08,61072.68,20796.47,231192.23
2213,110701,112703.73,117006.66,11237.12,240947.51
2214,110702,130229.91,88668.15,16278.71,235176.77
2215,110706,151057.51,59981.86,18411.94,229451.31
2216,110709,149469.49,67034.98,15977.25,232481.72
2217,110711,177851.65,23110.27,22312.36,223274.28
2218,110712,118898.14,109310.13,12557.94,240766.21
2219,110718,168064.0,49590.23,10772.84,228427.07
2220,110720,122897.31,95862.23,15042.7,233802.24
2221,110723,130229.91,74706.35,24499.76,229436.02
2222,110724,112703.75,106596.14,15634.89,234934.78
2223,110727,129725.53,76729.19,22791.88,229246.6
2224,110729,142996.12,68193.33,21565.94,232755.39
2225,110731,177771.18,28532.3,14221.5,220524.98
2226,110732,137053.35,66890.45,30631.31,234575.11
2227,110733,148121.11,47593.09,27854.83,223569.03
2228,110735,130229.94,82367.08,16278.72,228875.74
2229,110740,128002.07,84691.41,16000.24,228693.72
2230,110744,149531.77,56074.12,17813.13,223419.02
2231,110748,127772.68,84479.9,15971.56,228224.14
2232,110750,130961.04,74199.83,21325.87,226486.74
2233,110769,130961.06,73330.63,19867.77,224159.46
2234,110774,130961.06,69928.04,23258.36,224147.46
2235,110775,112703.73,96557.58,19244.64,228505.95
2236,110782,137982.16,76559.75,13604.28,228146.19
2237,110784,149394.84,51339.63,18539.47,219273.94
2238,110786,147133.44,54588.44,18939.68,220661.56
2239,110790,112179.88,89867.1,23879.06,225926.04
2240,110795,149531.79,31986.45,34890.69,216408.93
2241,110797,137982.03,43716.43,43572.84,225271.3
2242,110799,130961.03,74754.93,16370.3,222086.26
2243,110802,129001.26,82784.29,11653.12,223438.67
2244,110803,112703.74,97801.19,16320.7,226825.63
2245,110806,148121.08,42658.34,25458.0,216237.42
2246,110810,130961.06,54739.27,32382.56,218082.89
2247,110812,127732.87,79012.24,15353.31,222098.42
2248,110813,130961.02,65875.62,22721.71,219558.35
2249,110817,130961.05,72289.84,17121.07,220371.96
2250,110820,129725.55,74490.08,16401.59,220617.22
2251,110821,157612.09,43864.82,17189.66,218666.57
2252,110824,137982.08,49798.77,36823.79,224604.64
2253,110829,131080.06,75065.13,17354.41,223499.6
2254,110831,118898.13,98583.98,10919.81,228401.92
2255,110834,148121.08,49566.17,17788.77,215476.02
2256,110837,137982.12,59720.37,25403.41,223105.9
2257,110842,129725.58,72629.67,16615.64,218970.89
2258,110844,112703.75,82714.38,26174.88,221593.01
2259,110846,139010.96,53328.76,23355.08,215694.8
2260,110853,118898.07,72435.34,33480.43,224813.84
2261,110854,148591.33,42611.87,21545.68,212748.88
2262,110858,130961.07,62529.89,22315.57,215806.53
2263,110861,142996.12,57546.47,19479.05,220021.64
2264,110862,130532.91,70760.71,15677.74,216971.36
2265,110865,130229.91,70263.7,16278.72,216772.33
2266,110872,129001.36,70802.02,16852.09,216655.47
2267,110876,129572.15,68326.11,17787.8,215686.06
2268,110879,129725.59,68006.06,17832.63,215564.28
2269,110885,149531.79,42177.44,18787.97,210497.2
2270,110886,112703.72,81126.67,24037.69,217868.08
2271,110887,149531.78,35046.07,24470.44,209048.29
2272,110901,119402.19,27341.49,75177.76,221921.44
2273,110904,118453.1,87530.05,16848.41,222831.56
2274,110905,137982.05,48321.88,30756.93,217060.86
2275,110906,140746.67,48563.82,23006.21,212316.7
2276,110910,157612.01,36212.84,18328.52,212153.37
2277,110914,130961.02,66381.19,16396.81,213739.02
2278,110915,129001.33,72946.65,13165.93,215113.91
2279,110916,129999.93,61332.55,23683.91,215016.39
2280,110917,149531.77,41798.06,17957.91,209287.74
2281,110918,137982.11,45505.99,34834.79,218322.89
2282,110919,148121.11,41501.9,19838.93,209461.94
2283,110920,112703.76,84414.87,20079.18,217197.81
2284,110921,121601.55,80091.86,14848.94,216542.35
2285,110922,137982.04,61169.16,17174.43,216325.63
2286,110924,115394.08,84044.1,23564.75,223002.93
2287,110926,150661.31,25799.09,29796.85,206257.25
2288,110933,112703.73,85364.15,18762.68,216830.56
2289,110935,129001.35,68647.43,15603.53,213252.31
2290,110937,130229.94,65372.08,16851.19,212453.21
2291,110938,149531.79,39447.77,18990.8,207970.36
2292,110947,148244.55,43462.31,17474.09,209180.95
2293,110960,149572.93,31213.18,26637.13,207423.24
2294,110961,157612.05,43278.86,10919.31,211810.22
2295,110962,137982.07,47426.09,30532.66,215940.82
2296,110964,129725.56,56544.62,24234.75,210504.93
2297,110965,130229.93,64692.98,16604.96,211527.87
2298,110967,148121.12,29055.13,29296.66,206472.91
2299,110971,118898.03,69020.82,30543.36,218462.21
2300,110973,137982.05,62398.7,15049.58,215430.33
2301,110974,112703.74,87775.08,14985.91,215464.73
2302,110979,148121.12,33401.29,24863.21,206385.62
2303,110981,130229.89,63599.19,16278.72,210107.8
2304,110990,137982.04,42743.64,30814.46,211540.14
2305,110991,125764.06,61224.8,22855.6,209844.46
2306,110994,148121.1,41999.06,15734.66,205854.82
2307,110995,130728.54,61887.63,16341.04,208957.21
2308,110998,130961.05,50165.37,27733.58,208860.0
2309,111006,129725.53,61463.25,17701.08,208889.86
2310,111007,118898.14,86148.42,12259.02,217305.58
2311,111009,137982.13,51534.2,22074.4,211590.73
2312,111010,130961.08,65829.35,12550.99,209341.42
2313,111012,130961.0,60863.94,16370.28,208195.22
2314,111013,140246.39,40599.42,23784.46,204630.27
2315,111014,121594.0,80351.93,10519.97,212465.9
2316,111016,135328.66,61745.42,16127.34,213201.42
2317,111017,130229.93,61679.54,16278.72,208188.19
2318,111018,151996.94,39769.16,14329.9,206096.0
2319,111019,139010.93,37435.34,29876.87,206323.14
2320,111022,130961.06,56271.02,20110.96,207343.04
2321,111023,149531.79,31300.03,21987.0,202818.82
2322,111026,148162.59,35333.35,21059.75,204555.69
2323,111030,148121.11,31134.28,23255.75,202511.14
2324,111031,130961.02,56930.98,18892.18,206784.18
2325,111035,137982.03,46545.12,27156.14,211683.29
2326,111036,112703.74,79146.9,19253.49,211104.13
2327,111037,130961.07,62701.96,13685.02,207348.05
2328,111038,149454.53,43974.92,11731.68,205161.13
2329,111039,116584.01,83773.84,15656.78,216014.63
2330,111041,111640.51,80760.77,18867.16,211268.44
2331,111043,112703.75,76081.48,21224.19,210009.42
2332,111044,112703.74,79139.63,18952.23,210795.6
2333,111045,137982.04,54369.84,19010.02,211361.9
2334,111048,149531.79,39415.71,14153.88,203101.38
2335,111049,129179.45,61650.58,16147.39,206977.42
2336,111051,145011.98,26867.07,30754.35,202633.4
2337,111053,137982.12,41295.46,31627.44,210905.02
2338,111054,130229.94,59585.43,16278.72,206094.09
2339,111056,137982.04,22072.56,48239.75,208294.35
2340,111057,129001.33,61983.34,15486.27,206470.94
2341,111059,130961.07,52625.88,22093.89,205680.84
2342,111060,145532.07,26012.58,37262.7,208807.35
2343,111063,145299.75,31921.62,24823.29,202044.66
2344,111066,130229.93,57246.78,17950.6,205427.31
2345,111082,130229.91,58041.13,16974.62,205245.66
2346,111083,121601.55,64722.47,20064.42,206388.44
2347,111093,137982.08,37908.76,32902.97,208793.81
2348,111094,130961.06,52686.89,20323.92,203971.87
2349,111096,138835.74,39918.43,23222.41,201976.58
2350,111103,123912.05,76688.66,11378.28,211978.99
2351,111104,137982.04,41935.71,29084.2,209001.95
2352,111106,112703.74,75472.99,19792.8,207969.53
2353,111108,134665.2,50211.3,24916.28,209792.78
2354,111110,126999.57,58189.94,18887.93,204077.44
2355,111111,147807.25,28693.2,22730.95,199231.4
2356,111114,129725.6,38231.7,32788.1,200745.4
2357,111117,149531.78,28994.5,20704.23,199230.51
2358,111118,112703.73,73053.82,21551.88,207309.43
2359,111120,149108.6,37813.23,14545.21,201467.04
2360,111121,147412.26,25149.5,25738.86,198300.62
2361,111122,130229.89,57061.05,16278.71,203569.65
2362,111123,130229.92,57812.06,15639.86,203681.84
2363,111135,129725.57,58053.8,15573.43,203352.8
2364,111136,137982.08,48712.86,20356.21,207051.15
2365,111139,118898.02,76505.31,14630.31,210033.64
2366,111141,121592.98,69674.01,14801.78,206068.77
2367,111145,121832.4,58625.34,22977.52,203435.26
2368,111151,113410.91,77528.19,16813.43,207752.53
2369,111154,124770.12,57539.92,27473.33,209783.37
2370,111156,130229.92,56572.7,15639.86,202442.48
2371,111161,137982.12,50353.76,17775.68,206111.56
2372,111164,134472.03,56500.95,13447.2,204420.18
2373,111167,157612.13,20661.79,22839.41,201113.33
2374,111168,112703.74,74723.18,18284.15,205711.07
2375,111169,149531.77,28638.51,18710.28,196880.56
2376,111171,112703.73,68293.81,23338.56,204336.1
2377,111172,130229.9,54704.77,16278.71,201213.38
2378,111174,130961.05,49034.88,20147.73,200143.66
2379,111176,110577.27,73275.52,22309.18,206161.97
2380,111189,130229.94,54801.48,15559.99,200591.41
2381,111190,137982.07,54763.7,11865.98,204611.75
2382,111191,132091.55,56539.78,12663.62,201294.95
2383,111193,149531.79,33102.77,14063.54,196698.1
2384,111194,130229.91,53776.02,16278.72,200284.65
2385,111197,129725.54,54389.74,16215.87,200331.15
2386,111201,130961.05,51595.11,17059.29,199615.45
2387,111203,148121.1,29029.32,18564.51,195714.93
2388,111217,130229.88,53244.23,16025.9,199500.01
2389,111220,137584.09,42887.24,23623.59,204094.92
2390,111222,137963.57,45656.82,20189.49,203809.88
2391,111227,117296.06,78803.96,11657.05,207757.07
2392,111229,132196.56,48399.25,17596.14,198191.95
2393,111233,118898.14,77410.62,10994.82,207303.58
2394,111234,137982.01,46069.35,19256.73,203308.09
2395,111239,130229.94,51799.15,16278.71,198307.8
2396,111240,113866.0,79447.5,11117.71,204431.21
2397,111241,129725.55,47929.28,20018.36,197673.19
2398,111243,137982.04,51483.07,13301.08,202766.19
2399,111244,130961.0,49486.7,17318.18,197765.88
2400,111245,149531.76,19899.85,24898.43,194330.04
2401,111246,130961.03,51692.26,15291.15,197944.44
2402,111249,116023.51,74432.78,16558.37,207014.66
2403,111251,149344.52,22707.8,21743.21,193795.53
2404,111253,112703.73,78614.55,11392.51,202710.79
2405,111264,130961.01,52440.34,14021.3,197422.65
2406,111267,111640.52,70934.17,18863.62,201438.31
2407,111268,129725.61,34987.78,31772.71,196486.1
2408,111271,130961.0,48220.29,17256.39,196437.68
2409,111273,130961.08,46822.72,18431.09,196214.89
2410,111274,111640.51,67694.0,21137.19,200471.7
2411,111275,130731.92,49228.29,16341.65,196301.86
2412,111276,130961.02,47881.97,17306.79,196149.78
2413,111277,114190.93,58409.45,26817.78,199418.16
2414,111280,138882.56,18611.78,34441.6,191935.94
2415,111284,114377.38,66162.56,19593.69,200133.63
2416,111285,112703.74,68509.22,18798.04,200011.0
2417,111292,129001.33,51690.58,15486.27,196178.18
2418,111293,149531.79,19448.53,22977.57,191957.89
2419,111298,112703.72,68147.69,18526.52,199377.93
2420,111301,137982.11,45599.65,16204.57,199786.33
2421,111304,137982.11,48876.28,12827.59,199685.98
2422,111305,130961.02,44790.54,18610.18,194361.74
2423,111307,111640.52,71187.17,16783.17,199610.86
2424,111308,148121.1,21572.79,20743.92,190437.81
2425,111309,137982.04,49226.56,12421.89,199630.49
2426,111313,119345.35,23198.73,59769.12,202313.2
2427,111315,137982.1,35036.57,26278.07,199296.74
2428,111318,136007.61,40919.26,17218.37,194145.24
2429,111319,142996.06,38922.32,14982.48,196900.86
2430,111322,114414.06,72729.74,16498.19,203641.99
2431,111323,148824.01,26542.61,18004.1,193370.72
2432,111324,137546.26,42950.23,14161.72,194658.21
2433,111325,129001.3,54132.37,12291.98,195425.65
2434,111326,154380.0,26500.2,12350.39,193230.59
2435,111327,135512.0,48952.17,14886.4,199350.57
2436,111330,128844.66,50569.96,15476.74,194891.36
2437,111331,135512.0,46785.9,16853.04,199150.94
2438,111333,112703.79,66871.83,18367.37,197942.99
2439,111340,130961.0,45525.6,16944.39,193430.99
2440,111341,137982.04,40710.0,17881.22,196573.26
2441,111343,111640.49,62005.5,23415.93,197061.92
2442,111344,129001.36,50515.69,14721.01,194238.06
2443,111345,112703.74,63042.3,21268.3,197014.34
2444,111350,111640.5,65271.27,20345.03,197256.8
2445,111352,129467.14,49390.6,15535.21,194392.95
2446,111355,130961.02,32584.66,30203.76,193749.44
2447,111357,111640.5,59385.72,26621.71,197647.93
2448,111358,140246.4,25459.33,23798.77,189504.5
2449,111360,112703.74,52616.32,30747.63,196067.69
2450,111362,111640.52,75877.51,11945.05,199463.08
2451,111370,137982.12,48237.76,11027.99,197247.87
2452,111373,111640.49,63955.23,21592.63,197188.35
2453,111377,130229.91,50681.14,12365.7,193276.75
2454,111380,137982.06,46214.46,12866.98,197063.5
2455,111381,130229.93,45838.46,16278.72,192347.11
2456,111386,111640.46,62733.16,21346.69,195720.31
2457,111387,112703.71,64221.58,19244.6,196169.89
2458,111391,111179.74,67361.16,17771.22,196312.12
2459,111392,139755.04,34214.73,21479.36,195449.13
2460,111396,137982.11,31301.08,25319.76,194602.95
2461,111399,130961.06,38652.13,21608.95,191222.14
2462,111401,112164.02,71243.4,17999.45,201406.87
2463,111404,129159.81,46605.33,16191.7,191956.84
2464,111406,130961.01,40938.76,18725.5,190625.27
2465,111408,130734.62,43133.58,18643.62,192511.82
2466,111412,130961.06,37928.13,21140.57,190029.76
2467,111416,130961.06,37862.5,22603.54,191427.1
2468,111417,122759.66,53996.92,15831.46,192588.04
2469,111418,148902.86,26768.48,13320.34,188991.68
2470,111419,137982.08,31664.34,25958.81,195605.23
2471,111420,130229.94,44402.05,16278.72,190910.71
2472,111422,157157.43,22808.32,10651.66,190617.41
2473,111423,112703.71,63474.9,18801.65,194980.26
2474,111427,149531.77,34902.5,18691.47,203125.74
2475,111429,130595.54,43155.11,16579.72,190330.37
2476,111430,111994.9,66103.45,17097.22,195195.57
2477,111434,112703.75,55427.67,26485.55,194616.97
2478,111436,111605.93,61321.16,21417.04,194344.13
2479,111438,129001.34,45506.18,16125.14,190632.66
2480,111441,111640.49,66532.77,16773.1,194946.36
2481,111449,129725.55,40351.56,19445.4,189522.51
2482,111451,111449.56,64166.08,18655.56,194271.2
2483,111452,112703.73,62275.32,18845.89,193824.94
2484,111459,123912.04,51509.08,19606.41,195027.53
2485,111464,112703.74,62147.94,18633.27,193484.95
2486,111468,130961.07,38574.38,18989.57,188525.02
2487,111470,129725.57,39586.91,19622.96,188935.44
2488,111474,137982.17,39048.67,15446.47,192477.31
2489,111475,130961.05,46244.63,12435.23,189640.91
2490,111477,111640.48,62087.08,19436.32,193163.88
2491,111480,129725.56,39873.68,18810.42,188409.66
2492,111481,116584.0,69836.69,11414.6,197835.29
2493,111512,120769.12,45159.75,23350.52,189279.39
2494,111554,121832.4,41908.11,25370.32,189110.83
2495,111564,130961.02,40808.51,16370.3,188139.83
2496,111568,112703.74,70701.1,10621.71,194026.55
2497,111569,130229.92,42380.35,15701.95,188312.22
2498,111572,111640.5,61295.4,19546.7,192482.6
2499,111577,112703.76,62982.52,16870.58,192556.86
2500,111579,111640.48,61303.66,19271.2,192215.34
2501,111581,137982.05,33642.89,19608.39,191233.33
2502,111584,130229.91,41824.79,15639.86,187694.56
2503,111589,115564.0,66919.27,13971.12,196454.39
2504,111591,114901.58,49202.73,25878.39,189982.7
2505,111592,127772.73,44875.01,15654.62,188302.36
2506,111593,129001.37,42288.01,16345.9,187635.28
2507,111594,112827.81,55383.28,22224.54,190435.63
2508,111595,137982.18,22105.64,30636.8,190724.62
2509,111599,147642.52,23161.93,13582.67,184387.12
2510,111600,124506.9,53831.59,12599.98,190938.47
2511,111601,118898.16,51276.96,24082.21,194257.33
2512,111602,137385.01,38299.58,16184.37,191868.96
2513,111603,112703.74,52775.79,24044.66,189524.19
2514,111605,137982.06,26288.29,27268.96,191539.31
2515,111607,122759.66,45022.34,20772.68,188554.68
2516,111608,130961.04,39829.9,15913.56,186704.5
2517,111609,131146.53,38271.5,17089.19,186507.22
2518,111611,112703.72,58746.07,19418.29,190868.08
2519,111619,130961.04,37621.19,17748.3,186330.53
2520,111628,137982.04,33965.82,19013.26,190961.12
2521,111630,130229.96,41277.58,14937.58,186445.12
2522,111631,118364.09,58274.99,18247.53,194886.61
2523,111635,126200.74,31128.22,32171.84,189500.8
2524,111643,124770.08,50575.55,17938.47,193284.1
2525,111648,118898.13,59415.31,14778.13,193091.57
2526,111650,137982.11,37689.47,14501.76,190173.34
2527,111652,156479.52,19348.06,10519.55,186347.13
2528,111655,112710.0,64475.52,14452.95,191638.47
2529,111657,130961.04,33852.85,19879.12,184693.01
2530,111660,112703.75,57920.0,18650.87,189274.62
2531,111664,110508.62,57766.87,21035.51,189311.0
2532,111665,137982.04,27511.41,24297.4,189790.85
2533,111668,130229.89,42771.79,12763.5,185765.18
2534,111669,122759.66,48317.43,15721.46,186798.55
2535,111672,137982.0,30302.12,19828.48,188112.6
2536,111674,112703.73,57466.18,18872.42,189042.33
2537,111677,129725.56,43198.64,12942.84,185867.04
2538,111681,111564.31,57293.86,20110.74,188968.91
2539,111686,130260.0,45438.89,14571.87,190270.76
2540,111688,124770.14,41843.9,25277.98,191892.02
2541,111690,137982.09,36255.34,14317.92,188555.35
2542,111693,130961.07,33733.34,18989.55,183683.96
2543,111727,111640.51,58367.81,18817.16,188825.48
2544,111729,137982.03,20757.23,29649.54,188388.8
2545,111739,111640.51,53681.22,22105.27,187427.0
2546,111742,123157.91,41763.89,21660.59,186582.39
2547,111749,121832.37,42258.5,20579.01,184669.88
2548,111751,129725.54,25691.49,26481.69,181898.72
2549,111752,111257.26,54438.98,21774.1,187470.34
2550,111753,111640.51,56934.63,19469.61,188044.75
2551,111754,140746.66,23224.91,18760.8,182732.37
2552,111758,111471.28,52345.89,23336.8,187153.97
2553,111759,130961.04,33613.34,18238.77,182813.15
2554,111760,118898.16,56678.47,16430.34,192006.97
2555,111762,137982.03,29443.46,20479.07,187904.56
2556,111764,113704.0,35610.92,43187.21,192502.13
2557,111766,112703.74,56051.23,18691.67,187446.64
2558,111767,110224.15,60791.35,17251.17,188266.67
2559,111769,112703.75,55652.22,18952.21,187308.18
2560,111771,122408.01,40969.49,27698.85,191076.35
2561,111774,137982.0,30202.63,18987.92,187172.55
2562,111775,135512.0,26814.78,25491.1,187817.88
2563,111782,117474.01,59124.16,15076.03,191674.2
2564,111784,137222.11,36861.11,13401.41,187484.63
2565,111790,130961.03,35246.51,16416.84,182624.38
2566,111794,118898.03,52602.49,19323.42,190823.94
2567,111795,111108.87,57671.02,18503.0,187282.89
2568,111802,129099.59,36368.06,17450.81,182918.46
2569,111803,137982.04,25778.16,22578.25,186338.45
2570,111808,112703.75,59009.36,14615.18,186328.29
2571,111809,130908.59,30036.44,20317.42,181262.45
2572,111810,112703.72,56788.0,16628.15,186119.87
2573,111812,112703.73,51777.12,21122.11,185602.96
2574,111813,130961.04,27303.48,22287.61,180552.13
2575,111815,130961.05,34270.75,16370.29,181602.09
2576,111817,111640.48,54084.52,20118.36,185843.36
2577,111818,112703.74,54385.19,18739.58,185828.51
2578,111820,140071.25,18178.07,21052.03,179301.35
2579,111821,112703.74,53055.92,19807.97,185567.63
2580,111823,137982.09,32859.71,14960.44,185802.24
2581,111827,118326.41,42694.96,27252.33,188273.7
2582,111829,129725.51,35573.63,16262.41,181561.55
2583,111830,113866.03,58349.68,15925.48,188141.19
2584,111831,112703.77,50018.08,21412.92,184134.77
2585,111833,118898.1,33242.14,36863.79,189004.03
2586,111834,135512.0,29790.24,20163.84,185466.08
2587,111835,129725.58,33237.27,18101.05,181063.9
2588,111841,112703.71,50713.62,20913.98,184331.31
2589,111844,112703.74,53850.54,18217.92,184772.2
2590,111851,137982.11,28395.57,18759.09,185136.77
2591,111852,111640.51,58231.38,15565.65,185437.54
2592,111856,130229.9,33307.3,16676.59,180213.79
2593,111861,112703.75,53092.66,18580.06,184376.47
2594,111868,123912.03,43310.51,17815.33,185037.87
2595,111871,112703.77,40141.7,31314.7,184160.17
2596,111873,135512.0,34775.99,14943.53,185231.52
2597,111885,112703.75,52793.04,18691.75,184188.54
2598,111886,129647.47,37928.8,16590.37,184166.64
2599,111887,127456.92,38240.76,15394.1,181091.78
2600,111889,116061.85,50154.86,21463.96,187680.67
2601,111890,112734.75,52360.47,18858.88,183954.1
2602,111891,112703.73,50997.67,19999.51,183700.91
2603,111892,129725.54,22412.17,25923.87,178061.58
2604,111894,111640.55,53584.11,18851.53,184076.19
2605,111897,135272.66,22408.99,20303.49,177985.14
2606,111900,111871.75,53844.14,18394.18,184110.07
2607,111902,123912.05,51478.11,11141.72,186531.88
2608,111903,137982.04,33456.88,12847.92,184286.84
2609,111907,112181.48,61207.97,12938.01,186327.46
2610,111909,137982.05,24889.47,20639.32,183510.84
2611,111910,129725.5,29688.61,19590.03,179004.14
2612,111914,137982.18,33643.51,12381.28,184006.97
2613,111916,130961.02,31706.08,16370.27,179037.37
2614,111917,122759.66,42289.85,15808.31,180857.82
2615,111918,112703.74,51416.44,19170.42,183290.6
2616,111919,130961.03,19744.9,26225.11,176931.04
2617,111920,128769.96,36231.93,14942.69,179944.58
2618,111922,137982.2,21081.47,24030.56,183094.23
2619,111923,130260.09,43291.56,11772.55,185324.2
2620,111924,130961.03,33615.54,14772.22,179348.79
2621,111934,112703.74,47115.08,22995.81,182814.63
2622,111935,112703.76,43267.56,26793.67,182764.99
2623,111938,112703.74,44225.59,24076.41,181005.74
2624,111939,112703.75,53193.85,16586.45,182484.05
2625,111944,112703.73,48051.96,21181.47,181937.16
2626,111945,126955.64,23846.98,31698.63,182501.25
2627,111947,136373.14,29568.67,12759.95,178701.76
2628,111948,137792.11,33104.27,11983.99,182880.37
2629,111952,123912.07,49929.01,11219.22,185060.3
2630,111954,112703.74,51150.6,18145.88,182000.22
2631,111955,118898.09,46707.19,20654.62,186259.9
2632,111957,130961.04,26340.92,19630.31,176932.27
2633,111959,111640.48,49217.16,20759.78,181617.42
2634,111962,137982.1,32052.46,12064.39,182098.95
2635,111969,118898.16,51703.65,15286.48,185888.29
2636,111970,112703.73,50227.68,18349.71,181281.12
2637,111973,130960.97,34590.1,12212.53,177763.6
2638,111981,112703.74,54509.1,14527.34,181740.18
2639,111991,129725.52,30781.89,16339.43,176846.84
2640,111992,112703.73,49163.37,18704.89,180571.99
2641,111993,130260.09,40461.63,10852.26,181573.98
2642,111994,118898.06,45818.08,18838.44,183554.58
2643,111995,112167.74,53310.4,16362.89,181841.03
2644,111997,124655.75,30025.21,29075.29,183756.25
2645,111999,114451.0,27245.19,41536.22,183232.41
2646,112000,133813.47,24960.76,16726.7,175500.93
2647,112001,128892.32,31647.77,16111.5,176651.59
2648,112005,112703.72,48619.36,18898.99,180222.07
2649,112009,112703.74,43070.25,24312.74,180086.73
2650,112011,118898.09,52117.98,13617.18,184633.25
2651,112013,137451.4,30842.83,12509.45,180803.68
2652,112016,111640.47,45369.0,23292.17,180301.64
2653,112017,137982.07,25602.14,16940.25,180524.46
2654,112019,137982.18,27434.64,14998.2,180415.02
2655,112021,129725.54,22662.3,22339.16,174727.0
2656,112023,112703.72,47579.24,19380.19,179663.15
2657,112024,128141.01,37924.1,11440.32,177505.43
2658,112025,112703.73,45625.59,22089.64,180418.96
2659,112026,112703.75,47355.1,19826.72,179885.57
2660,112038,137982.05,29505.69,12790.87,180278.61
2661,112039,135512.01,28802.89,16038.11,180353.01
2662,112040,111600.64,52970.72,16938.15,181509.51
2663,112041,118898.19,52514.24,12591.26,184003.69
2664,112043,128888.53,25068.93,21119.88,175077.34
2665,112049,135512.0,31660.93,13501.96,180674.89
2666,112052,135512.0,19728.31,25364.86,180605.17
2667,112056,129001.3,31282.33,15493.17,175776.8
2668,112059,137982.0,19260.66,21972.97,179215.63
2669,112070,112703.73,52304.38,14933.2,179941.31
2670,112076,125036.66,30261.48,22762.81,178060.95
2671,112078,137982.13,26939.26,14769.18,179690.57
2672,112080,112703.74,47397.95,18865.42,178967.11
2673,112087,130499.0,32415.95,15341.89,178256.84
2674,112091,118898.17,52926.1,11253.36,183077.63
2675,112094,111640.5,43612.71,22597.28,177850.49
2676,112096,112703.73,49799.74,17320.12,179823.59
2677,112098,110961.0,59328.34,11192.79,181482.13
2678,112101,112703.72,47199.72,18411.63,178315.07
2679,112103,112703.72,47341.37,18372.8,178417.89
2680,112107,111640.5,46287.51,20366.39,178294.4
2681,112108,112703.75,39487.1,26161.03,178351.88
2682,112110,140526.09,21281.15,15059.15,176866.39
2683,112120,124770.06,32536.68,23933.89,181240.63
2684,112122,111640.48,52918.2,14646.08,179204.76
2685,112127,111640.48,48586.09,18186.75,178413.32
2686,112131,112703.72,47219.08,18490.14,178412.94
2687,112134,111994.93,47985.33,17995.27,177975.53
2688,112136,111640.49,47406.82,19058.6,178105.91
2689,112137,137982.02,23831.8,16450.89,178264.71
2690,112138,130961.05,39326.4,17890.15,188177.6
2691,112139,111640.5,47061.76,19304.48,178006.74
2692,112141,137982.03,21673.73,18216.09,177871.85
2693,112142,112703.77,35437.31,26983.1,175124.18
2694,112143,118898.21,44808.35,18053.2,181759.76
2695,112159,114204.07,48719.09,19586.75,182509.91
2696,112162,137982.04,20003.06,19199.09,177184.19
2697,112168,112220.84,49913.38,15586.45,177720.67
2698,112173,111640.51,47266.67,18401.7,177308.88
2699,112176,115701.27,53339.73,12440.78,181481.78
2700,112177,112703.72,44762.31,19236.88,176702.91
2701,112178,113028.04,46446.47,18384.13,177858.64
2702,112183,113354.0,55712.84,13072.49,182139.33
2703,112190,112703.72,39962.86,22589.98,175256.56
2704,112195,121832.36,34565.6,17677.06,174075.02
2705,112198,112703.72,47984.02,16169.54,176857.28
2706,112199,137982.13,23074.11,15705.52,176761.76
2707,112202,112703.75,41698.54,22401.17,176803.46
2708,112203,116584.0,49231.28,15400.88,181216.16
2709,112205,137982.07,24600.85,13867.66,176450.58
2710,112208,123912.04,42502.0,13176.04,179590.08
2711,112209,136310.79,23095.94,13318.32,172725.05
2712,112210,112906.68,44586.31,19377.17,176870.16
2713,112215,130961.04,24362.92,16416.87,171740.83
2714,112216,111640.48,46219.2,18413.14,176272.82
2715,112218,112613.0,41669.59,22158.9,176441.49
2716,112223,112703.72,53143.71,11416.21,177263.64
2717,112228,112703.74,41587.71,20913.92,175205.37
2718,112229,118898.1,42745.7,18077.73,179721.53
2719,112234,118898.11,43241.69,18015.99,180155.79
2720,112235,122759.66,35830.49,14742.84,173332.99
2721,112242,121592.08,42963.01,14782.63,179337.72
2722,112246,111640.5,45625.61,18394.0,175660.11
2723,112253,111640.49,46628.54,17100.42,175369.45
2724,112255,137982.05,25326.42,12181.88,175490.35
2725,112258,118898.17,50081.59,10464.05,179443.81
2726,112262,129725.53,25795.83,15573.41,171094.77
2727,112264,112291.81,29360.55,31870.21,173522.57
2728,112265,118898.16,46278.43,13851.23,179027.82
2729,112270,111640.49,42525.75,20398.79,174565.03
2730,112273,118898.06,47125.14,13134.84,179158.04
2731,112274,112703.72,43880.14,18004.06,174587.92
